variable	Diss	SITE	Habitats	Sim	Site
DU_Gsed	0.814	DU	Gill-Sed	0.186	DU1
DU_Gsed	0.814	DU	Gill-Sed	0.186	DU1
DU_Gsed	0.814	DU	Gill-Sed	0.186	DU1
DU_Gsed	0.815	DU	Gill-Sed	0.185	DU1
DU_Gsed	0.815	DU	Gill-Sed	0.185	DU1
DU_Gsed	0.815	DU	Gill-Sed	0.185	DU1
DU_Gsed	0.815	DU	Gill-Sed	0.185	DU1
DU_Gsed	0.815	DU	Gill-Sed	0.185	DU2
DU_Gsed	0.815	DU	Gill-Sed	0.185	DU2
DU_Gsed	0.816	DU	Gill-Sed	0.184	DU2
DU_Gsed	0.816	DU	Gill-Sed	0.184	DU2
DU_Gsed	0.816	DU	Gill-Sed	0.184	DU2
DU_Gsed	0.816	DU	Gill-Sed	0.184	DU2
DU_Gsed	0.816	DU	Gill-Sed	0.184	DU2
DU_Gsed	0.816	DU	Gill-Sed	0.184	DU2
DU_Gsed	0.817	DU	Gill-Sed	0.183	DU2
DU_Gsed	0.817	DU	Gill-Sed	0.183	DU2
DU_Gsed	0.817	DU	Gill-Sed	0.183	DU2
DU_Gsed	0.817	DU	Gill-Sed	0.183	DU2
DU_Gsed	0.818	DU	Gill-Sed	0.182	DU2
DU_Gsed	0.818	DU	Gill-Sed	0.182	DU2
DU_Gsed	0.818	DU	Gill-Sed	0.182	DU2
DU_Gsed	0.818	DU	Gill-Sed	0.182	DU2
DU_Gsed	0.819	DU	Gill-Sed	0.181	DU2
DU_Gsed	0.819	DU	Gill-Sed	0.181	DU2
DU_Gsed	0.819	DU	Gill-Sed	0.181	DU2
DU_Gsed	0.819	DU	Gill-Sed	0.181	DU2
DU_Gsed	0.819	DU	Gill-Sed	0.181	DU2
DU_Gsed	0.82	DU	Gill-Sed	0.18	DU2
DU_Gsed	0.82	DU	Gill-Sed	0.18	DU2
DU_Gsed	0.82	DU	Gill-Sed	0.18	DU2
DU_Gsed	0.82	DU	Gill-Sed	0.18	DU2
DU_Gsed	0.82	DU	Gill-Sed	0.18	DU2
DU_Gsed	0.82	DU	Gill-Sed	0.18	DU2
DU_Gsed	0.821	DU	Gill-Sed	0.179	DU2
DU_Gsed	0.822	DU	Gill-Sed	0.178	DU2
DU_Gsed	0.822	DU	Gill-Sed	0.178	DU2
DU_Gsed	0.822	DU	Gill-Sed	0.178	DU2
DU_Gsed	0.822	DU	Gill-Sed	0.178	DU2
DU_Gsed	0.822	DU	Gill-Sed	0.178	DU2
DU_Gsed	0.822	DU	Gill-Sed	0.178	DU2
DU_Gsed	0.822	DU	Gill-Sed	0.178	DU2
DU_Gsed	0.822	DU	Gill-Sed	0.178	DU2
DU_Gsed	0.823	DU	Gill-Sed	0.177	DU2
DU_Gsed	0.823	DU	Gill-Sed	0.177	DU2
DU_Gsed	0.823	DU	Gill-Sed	0.177	DU2
DU_Gsed	0.823	DU	Gill-Sed	0.177	DU2
DU_Gsed	0.823	DU	Gill-Sed	0.177	DU2
DU_Gsed	0.823	DU	Gill-Sed	0.177	DU2
DU_Gsed	0.823	DU	Gill-Sed	0.177	DU2
DU_Gsed	0.823	DU	Gill-Sed	0.177	DU2
DU_Gsed	0.824	DU	Gill-Sed	0.176	DU2
DU_Gsed	0.824	DU	Gill-Sed	0.176	DU2
DU_Gsed	0.824	DU	Gill-Sed	0.176	DU2
DU_Gsed	0.824	DU	Gill-Sed	0.176	DU2
DU_Gsed	0.825	DU	Gill-Sed	0.175	DU2
DU_Gsed	0.825	DU	Gill-Sed	0.175	DU2
DU_Gsed	0.825	DU	Gill-Sed	0.175	DU2
DU_Gsed	0.825	DU	Gill-Sed	0.175	DU2
DU_Gsed	0.825	DU	Gill-Sed	0.175	DU2
DU_Gsed	0.826	DU	Gill-Sed	0.174	DU2
DU_Gsed	0.826	DU	Gill-Sed	0.174	DU2
DU_Gsed	0.826	DU	Gill-Sed	0.174	DU2
DU_Gsed	0.826	DU	Gill-Sed	0.174	DU2
DU_Gsed	0.827	DU	Gill-Sed	0.173	DU2
DU_Gsed	0.827	DU	Gill-Sed	0.173	DU2
DU_Gsed	0.827	DU	Gill-Sed	0.173	DU2
DU_Gsed	0.827	DU	Gill-Sed	0.173	DU2
DU_Gsed	0.827	DU	Gill-Sed	0.173	DU2
DU_Gsed	0.827	DU	Gill-Sed	0.173	DU2
DU_Gsed	0.828	DU	Gill-Sed	0.172	DU2
DU_Gsed	0.828	DU	Gill-Sed	0.172	DU2
DU_Gsed	0.828	DU	Gill-Sed	0.172	DU2
DU_Gsed	0.828	DU	Gill-Sed	0.172	DU2
DU_Gsed	0.828	DU	Gill-Sed	0.172	DU2
DU_Gsed	0.828	DU	Gill-Sed	0.172	DU2
DU_Gsed	0.828	DU	Gill-Sed	0.172	DU2
DU_Gsed	0.828	DU	Gill-Sed	0.172	DU2
DU_Gsed	0.829	DU	Gill-Sed	0.171	DU2
DU_Gsed	0.829	DU	Gill-Sed	0.171	DU2
DU_Gsed	0.829	DU	Gill-Sed	0.171	DU2
DU_Gsed	0.829	DU	Gill-Sed	0.171	DU2
DU_Gsed	0.83	DU	Gill-Sed	0.17	DU2
DU_Gsed	0.83	DU	Gill-Sed	0.17	DU2
DU_Gsed	0.83	DU	Gill-Sed	0.17	DU2
DU_Gsed	0.831	DU	Gill-Sed	0.169	DU2
DU_Gsed	0.831	DU	Gill-Sed	0.169	DU2
DU_Gsed	0.831	DU	Gill-Sed	0.169	DU2
DU_Gsed	0.831	DU	Gill-Sed	0.169	DU2
DU_Gsed	0.831	DU	Gill-Sed	0.169	DU2
DU_Gsed	0.831	DU	Gill-Sed	0.169	DU2
DU_Gsed	0.832	DU	Gill-Sed	0.168	DU2
DU_Gsed	0.832	DU	Gill-Sed	0.168	DU2
DU_Gsed	0.832	DU	Gill-Sed	0.168	DU2
DU_Gsed	0.832	DU	Gill-Sed	0.168	DU2
DU_Gsed	0.833	DU	Gill-Sed	0.167	DU2
DU_Gsed	0.833	DU	Gill-Sed	0.167	DU2
DU_Gsed	0.833	DU	Gill-Sed	0.167	DU2
DU_Gsed	0.833	DU	Gill-Sed	0.167	DU2
DU_Gsed	0.834	DU	Gill-Sed	0.166	DU2
DU_Gsed	0.834	DU	Gill-Sed	0.166	DU2
DU_Gsed	0.834	DU	Gill-Sed	0.166	DU2
DU_Gsed	0.835	DU	Gill-Sed	0.165	DU2
DU_Gsed	0.835	DU	Gill-Sed	0.165	DU2
DU_Gsed	0.835	DU	Gill-Sed	0.165	DU2
DU_Gsed	0.835	DU	Gill-Sed	0.165	DU2
DU_Gsed	0.836	DU	Gill-Sed	0.164	DU2
DU_Gsed	0.836	DU	Gill-Sed	0.164	DU2
DU_Gsed	0.836	DU	Gill-Sed	0.164	DU2
DU_Gsed	0.836	DU	Gill-Sed	0.164	DU2
DU_Gsed	0.836	DU	Gill-Sed	0.164	DU2
DU_Gsed	0.837	DU	Gill-Sed	0.163	DU2
DU_Gsed	0.837	DU	Gill-Sed	0.163	DU2
DU_Gsed	0.837	DU	Gill-Sed	0.163	DU1
DU_Gsed	0.838	DU	Gill-Sed	0.162	DU1
DU_Gsed	0.838	DU	Gill-Sed	0.162	DU1
DU_Gsed	0.839	DU	Gill-Sed	0.161	DU1
DU_Gsed	0.839	DU	Gill-Sed	0.161	DU1
DU_Gsed	0.839	DU	Gill-Sed	0.161	DU1
DU_Gsed	0.84	DU	Gill-Sed	0.16	DU1
DU_Gsed	0.84	DU	Gill-Sed	0.16	DU1
DU_Gsed	0.84	DU	Gill-Sed	0.16	DU1
DU_Gsed	0.84	DU	Gill-Sed	0.16	DU1
DU_Gsed	0.84	DU	Gill-Sed	0.16	DU1
DU_Gsed	0.84	DU	Gill-Sed	0.16	DU1
DU_Gsed	0.841	DU	Gill-Sed	0.159	DU1
DU_Gsed	0.841	DU	Gill-Sed	0.159	DU1
DU_Gsed	0.841	DU	Gill-Sed	0.159	DU1
DU_Gsed	0.841	DU	Gill-Sed	0.159	DU1
DU_Gsed	0.841	DU	Gill-Sed	0.159	DU1
DU_Gsed	0.842	DU	Gill-Sed	0.158	DU1
DU_Gsed	0.842	DU	Gill-Sed	0.158	DU1
DU_Gsed	0.842	DU	Gill-Sed	0.158	DU1
DU_Gsed	0.842	DU	Gill-Sed	0.158	DU1
DU_Gsed	0.842	DU	Gill-Sed	0.158	DU1
DU_Gsed	0.842	DU	Gill-Sed	0.158	DU1
DU_Gsed	0.843	DU	Gill-Sed	0.157	DU1
DU_Gsed	0.843	DU	Gill-Sed	0.157	DU1
DU_Gsed	0.843	DU	Gill-Sed	0.157	DU1
DU_Gsed	0.844	DU	Gill-Sed	0.156	DU1
DU_Gsed	0.844	DU	Gill-Sed	0.156	DU1
DU_Gsed	0.845	DU	Gill-Sed	0.155	DU1
DU_Gsed	0.845	DU	Gill-Sed	0.155	DU1
DU_Gsed	0.845	DU	Gill-Sed	0.155	DU1
DU_Gsed	0.845	DU	Gill-Sed	0.155	DU1
DU_Gsed	0.846	DU	Gill-Sed	0.154	DU1
DU_Gsed	0.846	DU	Gill-Sed	0.154	DU1
DU_Gsed	0.847	DU	Gill-Sed	0.153	DU1
DU_Gsed	0.847	DU	Gill-Sed	0.153	DU1
DU_Gsed	0.847	DU	Gill-Sed	0.153	DU1
DU_Gsed	0.848	DU	Gill-Sed	0.152	DU1
DU_Gsed	0.848	DU	Gill-Sed	0.152	DU1
DU_Gsed	0.848	DU	Gill-Sed	0.152	DU1
DU_Gsed	0.849	DU	Gill-Sed	0.151	DU1
DU_Gsed	0.849	DU	Gill-Sed	0.151	DU1
DU_Gsed	0.85	DU	Gill-Sed	0.15	DU1
DU_Gsed	0.85	DU	Gill-Sed	0.15	DU1
DU_Gsed	0.851	DU	Gill-Sed	0.149	DU1
DU_Gsed	0.851	DU	Gill-Sed	0.149	DU1
DU_Gsed	0.851	DU	Gill-Sed	0.149	DU1
DU_Gsed	0.852	DU	Gill-Sed	0.148	DU1
DU_Gsed	0.852	DU	Gill-Sed	0.148	DU1
DU_Gsed	0.853	DU	Gill-Sed	0.147	DU1
DU_Gsed	0.853	DU	Gill-Sed	0.147	DU1
DU_Gsed	0.853	DU	Gill-Sed	0.147	DU1
DU_Gsed	0.853	DU	Gill-Sed	0.147	DU1
DU_Gsed	0.855	DU	Gill-Sed	0.145	DU1
DU_Gsed	0.855	DU	Gill-Sed	0.145	DU1
DU_Gsed	0.856	DU	Gill-Sed	0.144	DU1
DU_Gsed	0.856	DU	Gill-Sed	0.144	DU1
DU_Gsed	0.857	DU	Gill-Sed	0.143	DU1
DU_Gsed	0.858	DU	Gill-Sed	0.142	DU1
DU_Gsed	0.858	DU	Gill-Sed	0.142	DU1
DU_Gsed	0.858	DU	Gill-Sed	0.142	DU1
DU_Gsed	0.859	DU	Gill-Sed	0.141	DU1
DU_Gsed	0.859	DU	Gill-Sed	0.141	DU1
DU_Gsed	0.859	DU	Gill-Sed	0.141	DU1
DU_Gsed	0.859	DU	Gill-Sed	0.141	DU1
DU_Gsed	0.86	DU	Gill-Sed	0.14	DU1
DU_Gsed	0.86	DU	Gill-Sed	0.14	DU1
DU_Gsed	0.86	DU	Gill-Sed	0.14	DU1
DU_Gsed	0.862	DU	Gill-Sed	0.138	DU1
DU_Gsed	0.862	DU	Gill-Sed	0.138	DU1
DU_Gsed	0.862	DU	Gill-Sed	0.138	DU1
DU_Gsed	0.863	DU	Gill-Sed	0.137	DU1
DU_Gsed	0.863	DU	Gill-Sed	0.137	DU1
DU_Gsed	0.865	DU	Gill-Sed	0.135	DU1
DU_Gsed	0.865	DU	Gill-Sed	0.135	DU1
DU_Gsed	0.866	DU	Gill-Sed	0.134	DU1
DU_Gsed	0.867	DU	Gill-Sed	0.133	DU1
DU_Gsed	0.868	DU	Gill-Sed	0.132	DU1
DU_Gsed	0.869	DU	Gill-Sed	0.131	DU1
DU_Gsed	0.87	DU	Gill-Sed	0.13	DU1
DU_Gsed	0.87	DU	Gill-Sed	0.13	DU1
DU_Gsed	0.87	DU	Gill-Sed	0.13	DU1
DU_Gsed	0.872	DU	Gill-Sed	0.128	DU1
DU_Gsed	0.874	DU	Gill-Sed	0.126	DU1
DU_Gsed	0.874	DU	Gill-Sed	0.126	DU2
DU_Gsed	0.874	DU	Gill-Sed	0.126	DU2
DU_Gsed	0.874	DU	Gill-Sed	0.126	DU2
DU_Gsed	0.875	DU	Gill-Sed	0.125	DU2
DU_Gsed	0.875	DU	Gill-Sed	0.125	DU2
DU_Gsed	0.875	DU	Gill-Sed	0.125	DU2
DU_Gsed	0.877	DU	Gill-Sed	0.123	DU2
DU_Gsed	0.878	DU	Gill-Sed	0.122	DU2
DU_Gsed	0.879	DU	Gill-Sed	0.121	DU2
DU_Gsed	0.881	DU	Gill-Sed	0.119	DU2
DU_Gsed	0.881	DU	Gill-Sed	0.119	DU2
DU_Gsed	0.882	DU	Gill-Sed	0.118	DU2
DU_Gsed	0.882	DU	Gill-Sed	0.118	DU2
DU_Gsed	0.882	DU	Gill-Sed	0.118	DU2
DU_Gsed	0.883	DU	Gill-Sed	0.117	DU2
DU_Gsed	0.884	DU	Gill-Sed	0.116	DU2
DU_Gsed	0.885	DU	Gill-Sed	0.115	DU2
DU_Gsed	0.885	DU	Gill-Sed	0.115	DU2
DU_Gsed	0.885	DU	Gill-Sed	0.115	DU2
DU_Gsed	0.885	DU	Gill-Sed	0.115	DU2
DU_Gsed	0.886	DU	Gill-Sed	0.114	DU2
DU_Gsed	0.886	DU	Gill-Sed	0.114	DU2
DU_Gsed	0.887	DU	Gill-Sed	0.113	DU2
DU_Gsed	0.887	DU	Gill-Sed	0.113	DU2
DU_Gsed	0.888	DU	Gill-Sed	0.112	DU2
DU_Gsed	0.888	DU	Gill-Sed	0.112	DU2
DU_Gsed	0.888	DU	Gill-Sed	0.112	DU2
DU_Gsed	0.888	DU	Gill-Sed	0.112	DU2
DU_Gsed	0.889	DU	Gill-Sed	0.111	DU2
DU_Gsed	0.889	DU	Gill-Sed	0.111	DU2
DU_Gsed	0.89	DU	Gill-Sed	0.11	DU2
DU_Gsed	0.89	DU	Gill-Sed	0.11	DU2
DU_Gsed	0.89	DU	Gill-Sed	0.11	DU2
DU_Gsed	0.89	DU	Gill-Sed	0.11	DU2
DU_Gsed	0.89	DU	Gill-Sed	0.11	DU2
DU_Gsed	0.891	DU	Gill-Sed	0.109	DU2
DU_Gsed	0.891	DU	Gill-Sed	0.109	DU2
DU_Gsed	0.891	DU	Gill-Sed	0.109	DU2
DU_Gsed	0.891	DU	Gill-Sed	0.109	DU2
DU_Gsed	0.892	DU	Gill-Sed	0.108	DU2
DU_Gsed	0.892	DU	Gill-Sed	0.108	DU2
DU_Gsed	0.892	DU	Gill-Sed	0.108	DU2
DU_Gsed	0.893	DU	Gill-Sed	0.107	DU2
DU_Gsed	0.893	DU	Gill-Sed	0.107	DU2
DU_Gsed	0.894	DU	Gill-Sed	0.106	DU2
DU_Gsed	0.894	DU	Gill-Sed	0.106	DU2
DU_Gsed	0.894	DU	Gill-Sed	0.106	DU2
DU_Gsed	0.894	DU	Gill-Sed	0.106	DU2
DU_Gsed	0.894	DU	Gill-Sed	0.106	DU2
DU_Gsed	0.895	DU	Gill-Sed	0.105	DU2
DU_Gsed	0.895	DU	Gill-Sed	0.105	DU2
DU_Gsed	0.895	DU	Gill-Sed	0.105	DU2
DU_Gsed	0.896	DU	Gill-Sed	0.104	DU2
DU_Gsed	0.896	DU	Gill-Sed	0.104	DU2
DU_Gsed	0.896	DU	Gill-Sed	0.104	DU2
DU_Gsed	0.896	DU	Gill-Sed	0.104	DU2
DU_Gsed	0.897	DU	Gill-Sed	0.103	DU2
DU_Gsed	0.897	DU	Gill-Sed	0.103	DU2
DU_Gsed	0.897	DU	Gill-Sed	0.103	DU2
DU_Gsed	0.897	DU	Gill-Sed	0.103	DU2
DU_Gsed	0.897	DU	Gill-Sed	0.103	DU2
DU_Gsed	0.897	DU	Gill-Sed	0.103	DU2
DU_Gsed	0.897	DU	Gill-Sed	0.103	DU2
DU_Gsed	0.898	DU	Gill-Sed	0.102	DU2
DU_Gsed	0.898	DU	Gill-Sed	0.102	DU2
DU_Gsed	0.899	DU	Gill-Sed	0.101	DU2
DU_Gsed	0.899	DU	Gill-Sed	0.101	DU2
DU_Gsed	0.899	DU	Gill-Sed	0.101	DU2
DU_Gsed	0.899	DU	Gill-Sed	0.101	DU2
DU_Gsed	0.899	DU	Gill-Sed	0.101	DU2
DU_Gsed	0.899	DU	Gill-Sed	0.101	DU2
DU_Gsed	0.899	DU	Gill-Sed	0.101	DU2
DU_Gsed	0.9	DU	Gill-Sed	0.1	DU2
DU_Gsed	0.9	DU	Gill-Sed	0.1	DU2
DU_Gsed	0.9	DU	Gill-Sed	0.1	DU2
DU_Gsed	0.9	DU	Gill-Sed	0.1	DU2
DU_Gsed	0.9	DU	Gill-Sed	0.1	DU2
DU_Gsed	0.9	DU	Gill-Sed	0.1	DU2
DU_Gsed	0.9	DU	Gill-Sed	0.1	DU2
DU_Gsed	0.9	DU	Gill-Sed	0.1	DU2
DU_Gsed	0.9	DU	Gill-Sed	0.1	DU2
DU_Gsed	0.9	DU	Gill-Sed	0.1	DU2
DU_Gsed	0.9	DU	Gill-Sed	0.1	DU2
DU_Gsed	0.901	DU	Gill-Sed	0.099	DU2
DU_Gsed	0.901	DU	Gill-Sed	0.099	DU2
DU_Gsed	0.901	DU	Gill-Sed	0.099	DU2
DU_Gsed	0.901	DU	Gill-Sed	0.099	DU2
DU_Gsed	0.901	DU	Gill-Sed	0.099	DU2
DU_Gsed	0.902	DU	Gill-Sed	0.098	DU2
DU_Gsed	0.902	DU	Gill-Sed	0.098	DU2
DU_Gsed	0.902	DU	Gill-Sed	0.098	DU2
DU_Gsed	0.902	DU	Gill-Sed	0.098	DU2
DU_Gsed	0.902	DU	Gill-Sed	0.098	DU2
DU_Gsed	0.903	DU	Gill-Sed	0.097	DU2
DU_Gsed	0.903	DU	Gill-Sed	0.097	DU2
DU_Gsed	0.903	DU	Gill-Sed	0.097	DU2
DU_Gsed	0.903	DU	Gill-Sed	0.097	DU2
DU_Gsed	0.903	DU	Gill-Sed	0.097	DU2
DU_Gsed	0.903	DU	Gill-Sed	0.097	DU2
DU_Gsed	0.903	DU	Gill-Sed	0.097	DU2
DU_Gsed	0.903	DU	Gill-Sed	0.097	DU2
DU_Gsed	0.903	DU	Gill-Sed	0.097	DU2
DU_Gsed	0.903	DU	Gill-Sed	0.097	DU2
DU_Gsed	0.903	DU	Gill-Sed	0.097	DU2
DU_Gsed	0.904	DU	Gill-Sed	0.096	DU2
DU_Gsed	0.904	DU	Gill-Sed	0.096	DU2
DU_Gsed	0.904	DU	Gill-Sed	0.096	DU1
DU_Gsed	0.905	DU	Gill-Sed	0.095	DU1
DU_Gsed	0.905	DU	Gill-Sed	0.095	DU1
DU_Gsed	0.905	DU	Gill-Sed	0.095	DU1
DU_Gsed	0.905	DU	Gill-Sed	0.095	DU1
DU_Gsed	0.905	DU	Gill-Sed	0.095	DU1
DU_Gsed	0.905	DU	Gill-Sed	0.095	DU1
DU_Gsed	0.905	DU	Gill-Sed	0.095	DU1
DU_Gsed	0.906	DU	Gill-Sed	0.094	DU1
DU_Gsed	0.907	DU	Gill-Sed	0.093	DU1
DU_Gsed	0.907	DU	Gill-Sed	0.093	DU1
DU_Gsed	0.907	DU	Gill-Sed	0.093	DU1
DU_Gsed	0.907	DU	Gill-Sed	0.093	DU1
DU_Gsed	0.907	DU	Gill-Sed	0.093	DU1
DU_Gsed	0.907	DU	Gill-Sed	0.093	DU1
DU_Gsed	0.907	DU	Gill-Sed	0.093	DU1
DU_Gsed	0.908	DU	Gill-Sed	0.092	DU1
DU_Gsed	0.908	DU	Gill-Sed	0.092	DU1
DU_Gsed	0.908	DU	Gill-Sed	0.092	DU1
DU_Gsed	0.909	DU	Gill-Sed	0.091	DU1
DU_Gsed	0.909	DU	Gill-Sed	0.091	DU1
DU_Gsed	0.909	DU	Gill-Sed	0.091	DU1
DU_Gsed	0.909	DU	Gill-Sed	0.091	DU1
DU_Gsed	0.91	DU	Gill-Sed	0.09	DU1
DU_Gsed	0.91	DU	Gill-Sed	0.09	DU1
DU_Gsed	0.91	DU	Gill-Sed	0.09	DU1
DU_Gsed	0.91	DU	Gill-Sed	0.09	DU1
DU_Gsed	0.911	DU	Gill-Sed	0.089	DU1
DU_Gsed	0.911	DU	Gill-Sed	0.089	DU1
DU_Gsed	0.911	DU	Gill-Sed	0.089	DU1
DU_Gsed	0.911	DU	Gill-Sed	0.089	DU1
DU_Gsed	0.912	DU	Gill-Sed	0.088	DU1
DU_Gsed	0.912	DU	Gill-Sed	0.088	DU1
DU_Gsed	0.912	DU	Gill-Sed	0.088	DU1
DU_Gsed	0.912	DU	Gill-Sed	0.088	DU1
DU_Gsed	0.912	DU	Gill-Sed	0.088	DU1
DU_Gsed	0.912	DU	Gill-Sed	0.088	DU1
DU_Gsed	0.912	DU	Gill-Sed	0.088	DU1
DU_Gsed	0.913	DU	Gill-Sed	0.087	DU1
DU_Gsed	0.913	DU	Gill-Sed	0.087	DU1
DU_Gsed	0.913	DU	Gill-Sed	0.087	DU1
DU_Gsed	0.913	DU	Gill-Sed	0.087	DU1
DU_Gsed	0.913	DU	Gill-Sed	0.087	DU1
DU_Gsed	0.913	DU	Gill-Sed	0.087	DU1
DU_Gsed	0.913	DU	Gill-Sed	0.087	DU1
DU_Gsed	0.913	DU	Gill-Sed	0.087	DU1
DU_Gsed	0.914	DU	Gill-Sed	0.086	DU1
DU_Gsed	0.914	DU	Gill-Sed	0.086	DU1
DU_Gsed	0.915	DU	Gill-Sed	0.085	DU1
DU_Gsed	0.915	DU	Gill-Sed	0.085	DU1
DU_Gsed	0.915	DU	Gill-Sed	0.085	DU1
DU_Gsed	0.915	DU	Gill-Sed	0.085	DU1
DU_Gsed	0.916	DU	Gill-Sed	0.084	DU1
DU_Gsed	0.916	DU	Gill-Sed	0.084	DU1
DU_Gsed	0.916	DU	Gill-Sed	0.084	DU1
DU_Gsed	0.916	DU	Gill-Sed	0.084	DU1
DU_Gsed	0.916	DU	Gill-Sed	0.084	DU1
DU_Gsed	0.917	DU	Gill-Sed	0.083	DU1
DU_Gsed	0.917	DU	Gill-Sed	0.083	DU1
DU_Gsed	0.917	DU	Gill-Sed	0.083	DU1
DU_Gsed	0.917	DU	Gill-Sed	0.083	DU1
DU_Gsed	0.918	DU	Gill-Sed	0.082	DU1
DU_Gsed	0.919	DU	Gill-Sed	0.081	DU1
DU_Gsed	0.92	DU	Gill-Sed	0.08	DU1
DU_Gsed	0.921	DU	Gill-Sed	0.079	DU1
DU_Gsed	0.921	DU	Gill-Sed	0.079	DU1
DU_Gsed	0.921	DU	Gill-Sed	0.079	DU1
DU_Gsed	0.921	DU	Gill-Sed	0.079	DU1
DU_Gsed	0.922	DU	Gill-Sed	0.078	DU1
DU_Gsed	0.922	DU	Gill-Sed	0.078	DU1
DU_Gsed	0.923	DU	Gill-Sed	0.077	DU1
DU_Gsed	0.924	DU	Gill-Sed	0.076	DU1
DU_Gsed	0.924	DU	Gill-Sed	0.076	DU1
DU_Gsed	0.924	DU	Gill-Sed	0.076	DU1
DU_Gsed	0.924	DU	Gill-Sed	0.076	DU1
DU_Gsed	0.925	DU	Gill-Sed	0.075	DU1
DU_Gsed	0.925	DU	Gill-Sed	0.075	DU1
DU_Gsed	0.925	DU	Gill-Sed	0.075	DU1
DU_Gsed	0.925	DU	Gill-Sed	0.075	DU1
DU_Gsed	0.925	DU	Gill-Sed	0.075	DU1
DU_Gsed	0.926	DU	Gill-Sed	0.074	DU1
DU_Gsed	0.927	DU	Gill-Sed	0.073	DU1
DU_Gsed	0.927	DU	Gill-Sed	0.073	DU1
DU_Gsed	0.927	DU	Gill-Sed	0.073	DU1
DU_Gsed	0.927	DU	Gill-Sed	0.073	DU2
DU_Gsed	0.927	DU	Gill-Sed	0.073	DU2
DU_Gsed	0.928	DU	Gill-Sed	0.072	DU2
DU_Gsed	0.928	DU	Gill-Sed	0.072	DU2
DU_Gsed	0.928	DU	Gill-Sed	0.072	DU2
DU_Gsed	0.928	DU	Gill-Sed	0.072	DU2
DU_Gsed	0.929	DU	Gill-Sed	0.071	DU2
DU_Gsed	0.929	DU	Gill-Sed	0.071	DU2
DU_Gsed	0.929	DU	Gill-Sed	0.071	DU2
DU_Gsed	0.929	DU	Gill-Sed	0.071	DU2
DU_Gsed	0.929	DU	Gill-Sed	0.071	DU2
DU_Gsed	0.93	DU	Gill-Sed	0.07	DU2
DU_Gsed	0.93	DU	Gill-Sed	0.07	DU2
DU_Gsed	0.93	DU	Gill-Sed	0.07	DU2
DU_Gsed	0.93	DU	Gill-Sed	0.07	DU2
DU_Gsed	0.93	DU	Gill-Sed	0.07	DU2
DU_Gsed	0.93	DU	Gill-Sed	0.07	DU2
DU_Gsed	0.93	DU	Gill-Sed	0.07	DU2
DU_Gsed	0.93	DU	Gill-Sed	0.07	DU2
DU_Gsed	0.93	DU	Gill-Sed	0.07	DU2
DU_Gsed	0.93	DU	Gill-Sed	0.07	DU2
DU_Gsed	0.93	DU	Gill-Sed	0.07	DU2
DU_Gsed	0.931	DU	Gill-Sed	0.069	DU2
DU_Gsed	0.931	DU	Gill-Sed	0.069	DU2
DU_Gsed	0.931	DU	Gill-Sed	0.069	DU2
DU_Gsed	0.931	DU	Gill-Sed	0.069	DU2
DU_Gsed	0.931	DU	Gill-Sed	0.069	DU2
DU_Gsed	0.931	DU	Gill-Sed	0.069	DU2
DU_Gsed	0.932	DU	Gill-Sed	0.068	DU2
DU_Gsed	0.932	DU	Gill-Sed	0.068	DU2
DU_Gsed	0.932	DU	Gill-Sed	0.068	DU2
DU_Gsed	0.932	DU	Gill-Sed	0.068	DU2
DU_Gsed	0.932	DU	Gill-Sed	0.068	DU2
DU_Gsed	0.932	DU	Gill-Sed	0.068	DU2
DU_Gsed	0.932	DU	Gill-Sed	0.068	DU2
DU_Gsed	0.932	DU	Gill-Sed	0.068	DU2
DU_Gsed	0.932	DU	Gill-Sed	0.068	DU2
DU_Gsed	0.932	DU	Gill-Sed	0.068	DU2
DU_Gsed	0.933	DU	Gill-Sed	0.067	DU2
DU_Gsed	0.933	DU	Gill-Sed	0.067	DU2
DU_Gsed	0.933	DU	Gill-Sed	0.067	DU2
DU_Gsed	0.933	DU	Gill-Sed	0.067	DU2
DU_Gsed	0.933	DU	Gill-Sed	0.067	DU2
DU_Gsed	0.933	DU	Gill-Sed	0.067	DU2
DU_Gsed	0.933	DU	Gill-Sed	0.067	DU2
DU_Gsed	0.933	DU	Gill-Sed	0.067	DU2
DU_Gsed	0.933	DU	Gill-Sed	0.067	DU2
DU_Gsed	0.933	DU	Gill-Sed	0.067	DU2
DU_Gsed	0.934	DU	Gill-Sed	0.066	DU2
DU_Gsed	0.934	DU	Gill-Sed	0.066	DU2
DU_Gsed	0.934	DU	Gill-Sed	0.066	DU2
DU_Gsed	0.934	DU	Gill-Sed	0.066	DU2
DU_Gsed	0.935	DU	Gill-Sed	0.065	DU2
DU_Gsed	0.935	DU	Gill-Sed	0.065	DU2
DU_Gsed	0.935	DU	Gill-Sed	0.065	DU2
DU_Gsed	0.935	DU	Gill-Sed	0.065	DU2
DU_Gsed	0.935	DU	Gill-Sed	0.065	DU2
DU_Gsed	0.935	DU	Gill-Sed	0.065	DU2
DU_Gsed	0.936	DU	Gill-Sed	0.064	DU2
DU_Gsed	0.936	DU	Gill-Sed	0.064	DU2
DU_Gsed	0.936	DU	Gill-Sed	0.064	DU2
DU_Gsed	0.936	DU	Gill-Sed	0.064	DU2
DU_Gsed	0.936	DU	Gill-Sed	0.064	DU2
